instType,instId,tradeId,ordId,clOrdId,billId,tag,fillPx,fillSz,side,posSide,execType,feeCcy,fee,ts,subType
SWAP,GFT-USDT-SWAP,25377889,664556147521073163,null,664557228258996356,null,0.01969,1572.0,buy,net,T,USDT,-0.9285804,1704714790000,1
SWAP,GFT-USDT-SWAP,25377852,664556147521073163,null,664557228254801990,null,0.01966,4.0,buy,net,T,USDT,-0.0023592,1704714790000,1
SWAP,GFT-USDT-SWAP,25377829,664556147521073163,null,664557228250607630,null,0.01961,53.0,buy,net,T,USDT,-0.0311799,1704714790000,1
SWAP,GFT-USDT-SWAP,25377896,664556147521073163,null,664557228263190542,null,0.0197,42.0,buy,net,T,USDT,-0.024822,1704714790000,1
SWAP,GFT-USDT-SWAP,25377859,664556147521073163,null,664557228254802033,null,0.01966,468.0,buy,net,T,USDT,-0.2760264,1704714790000,1
SWAP,GFT-USDT-SWAP,25377877,664556147521073163,null,664557228258996298,null,0.01968,432.0,buy,net,T,USDT,-0.2550528,1704714790000,1
SWAP,GFT-USDT-SWAP,25377862,664556147521073163,null,664557228254802048,null,0.01967,42.0,buy,net,T,USDT,-0.0247842,1704714790000,1
SWAP,GFT-USDT-SWAP,25377851,664556147521073163,null,664557228254801983,null,0.01966,5.0,buy,net,T,USDT,-0.002949,1704714790000,1
SWAP,GFT-USDT-SWAP,25377860,664556147521073163,null,664557228254802038,null,0.01966,378.0,buy,net,T,USDT,-0.2229444,1704714790000,1
SWAP,GFT-USDT-SWAP,25377871,664556147521073163,null,664557228258996267,null,0.01968,9.0,buy,net,T,USDT,-0.0053136,1704714790000,1
SWAP,GFT-USDT-SWAP,25377885,664556147521073163,null,664557228258996335,null,0.01969,281.0,buy,net,T,USDT,-0.1659867,1704714790000,1
SWAP,GFT-USDT-SWAP,25377867,664556147521073163,null,664557228258996243,null,0.01967,40.0,buy,net,T,USDT,-0.023604,1704714790000,1
SWAP,GFT-USDT-SWAP,25377845,664556147521073163,null,664557228254801942,null,0.01965,10.0,buy,net,T,USDT,-0.005895,1704714790000,1
SWAP,GFT-USDT-SWAP,25377834,664556147521073163,null,664557228250607640,null,0.01963,133.0,buy,net,T,USDT,-0.0783237,1704714790000,1
SWAP,GFT-USDT-SWAP,25377847,664556147521073163,null,664557228254801960,null,0.01965,50.0,buy,net,T,USDT,-0.029475,1704714790000,1
SWAP,GFT-USDT-SWAP,25377857,664556147521073163,null,664557228254802023,null,0.01966,352.0,buy,net,T,USDT,-0.2076096,1704714790000,1
SWAP,GFT-USDT-SWAP,25377864,664556147521073163,null,664557228258996232,null,0.01967,133.0,buy,net,T,USDT,-0.0784833,1704714790000,1
SWAP,GFT-USDT-SWAP,25377894,664556147521073163,null,664557228263190532,null,0.0197,5.0,buy,net,T,USDT,-0.002955,1704714790000,1
SWAP,GFT-USDT-SWAP,25377854,664556147521073163,null,664557228254802007,null,0.01966,133.0,buy,net,T,USDT,-0.0784434,1704714790000,1
SWAP,GFT-USDT-SWAP,25377850,664556147521073163,null,664557228254801977,null,0.01965,303.0,buy,net,T,USDT,-0.1786185,1704714790000,1
SWAP,GFT-USDT-SWAP,25377855,664556147521073163,null,664557228254802012,null,0.01966,334.0,buy,net,T,USDT,-0.1969932,1704714790000,1
SWAP,GFT-USDT-SWAP,25377872,664556147521073163,null,664557228258996268,null,0.01968,2.0,buy,net,T,USDT,-0.0011808,1704714790000,1
SWAP,GFT-USDT-SWAP,25377895,664556147521073163,null,664557228263190536,null,0.0197,12.0,buy,net,T,USDT,-0.007092,1704714790000,1
SWAP,GFT-USDT-SWAP,25377887,664556147521073163,null,664557228258996344,null,0.01969,33.0,buy,net,T,USDT,-0.0194931,1704714790000,1
SWAP,GFT-USDT-SWAP,25377869,664556147521073163,null,664557228258996250,null,0.01967,347.0,buy,net,T,USDT,-0.2047647,1704714790000,1
SWAP,GFT-USDT-SWAP,25377902,664556147521073163,null,664557228284162060,null,0.0197,3304.0,buy,net,M,USDT,-0.5207104,1704714790000,1
SWAP,GFT-USDT-SWAP,25377886,664556147521073163,null,664557228258996340,null,0.01969,354.0,buy,net,T,USDT,-0.2091078,1704714790000,1
SWAP,API3-USDT-SWAP,28168915,671310852012093443,null,671310852024676353,null,2.051,1.0,sell,net,T,USDT,-0.0006153,1706324979000,2
SWAP,API3-USDT-SWAP,28168916,671310852012093443,null,671310852024676354,null,2.051,1.0,sell,net,T,USDT,-0.0006153,1706324979000,2
SWAP,API3-USDT-SWAP,28168914,671310852012093443,null,671310852024676352,null,2.051,2.0,sell,net,T,USDT,-0.0012306,1706324979000,2
SWAP,API3-USDT-SWAP,28168917,671310852012093443,null,671310852024676356,null,2.051,41.0,sell,net,T,USDT,-0.0252273,1706324979000,2
SWAP,DOGE-USDT-SWAP,281238072,683908454972887040,null,683908454985469966,null,0.13858,5.0,sell,net,T,USDT,-0.20787,1709328482000,2
SWAP,DOGE-USDT-SWAP,281238082,683908454972887040,null,683908454985469981,null,0.13855,8.0,sell,net,T,USDT,-0.33252,1709328482000,2
SWAP,DOGE-USDT-SWAP,281238087,683908454972887040,null,683908454985469986,null,0.13854,14.0,sell,net,T,USDT,-0.581868,1709328482000,2
SWAP,DOGE-USDT-SWAP,281238076,683908454972887040,null,683908454985469970,null,0.13857,2.0,sell,net,T,USDT,-0.083142,1709328482000,2
SWAP,DOGE-USDT-SWAP,281238070,683908454972887040,null,683908454985469964,null,0.13858,4.0,sell,net,T,USDT,-0.166296,1709328482000,2
SWAP,DOGE-USDT-SWAP,281238081,683908454972887040,null,683908454985469979,null,0.13855,4.0,sell,net,T,USDT,-0.16626,1709328482000,2
SWAP,DOGE-USDT-SWAP,281238090,683908454972887040,null,683908454985469991,null,0.13853,4.0,sell,net,T,USDT,-0.166236,1709328482000,2
SWAP,DOGE-USDT-SWAP,281238086,683908454972887040,null,683908454985469985,null,0.13854,14.0,sell,net,T,USDT,-0.581868,1709328482000,2
SWAP,DOGE-USDT-SWAP,281238075,683908454972887040,null,683908454985469969,null,0.13857,16.0,sell,net,T,USDT,-0.665136,1709328482000,2
SWAP,DOGE-USDT-SWAP,281238088,683908454972887040,null,683908454985469989,null,0.13854,10.0,sell,net,T,USDT,-0.41562,1709328482000,2
SWAP,DOGE-USDT-SWAP,281238080,683908454972887040,null,683908454985469977,null,0.13856,8.0,sell,net,T,USDT,-0.332544,1709328482000,2
SWAP,DOGE-USDT-SWAP,281238084,683908454972887040,null,683908454985469983,null,0.13855,1.0,sell,net,T,USDT,-0.041565,1709328482000,2
SWAP,DOGE-USDT-SWAP,281238069,683908454972887040,null,683908454985469961,null,0.13858,1.0,sell,net,T,USDT,-0.041574,1709328482000,2
SWAP,DOGE-USDT-SWAP,281238074,683908454972887040,null,683908454985469968,null,0.13857,3.0,sell,net,T,USDT,-0.124713,1709328482000,2
SWAP,DOGE-USDT-SWAP,281238079,683908454972887040,null,683908454985469976,null,0.13856,4.0,sell,net,T,USDT,-0.166272,1709328482000,2
SWAP,DOGE-USDT-SWAP,281238077,683908454972887040,null,683908454985469974,null,0.13857,108.0,sell,net,T,USDT,-4.489668,1709328482000,2
SWAP,DOGE-USDT-SWAP,281238068,683908454972887040,null,683908454985469956,null,0.13858,5.0,sell,net,T,USDT,-0.20787,1709328482000,2
SWAP,DOGE-USDT-SWAP,281238091,683908454972887040,null,683908454985469993,null,0.13853,2.0,sell,net,T,USDT,-0.083118,1709328482000,2
SWAP,DOGE-USDT-SWAP,281238078,683908454972887040,null,683908454985469975,null,0.13857,1.0,sell,net,T,USDT,-0.041571,1709328482000,2
SWAP,DOGE-USDT-SWAP,281238089,683908454972887040,null,683908454985469990,null,0.13853,1.0,sell,net,T,USDT,-0.041559,1709328482000,2
SWAP,DOGE-USDT-SWAP,281238083,683908454972887040,null,683908454985469982,null,0.13855,14.0,sell,net,T,USDT,-0.58191,1709328482000,2
SWAP,DOGE-USDT-SWAP,281238085,683908454972887040,null,683908454985469984,null,0.13854,4.0,sell,net,T,USDT,-0.166248,1709328482000,2
SWAP,DOGE-USDT-SWAP,281238073,683908454972887040,null,683908454985469967,null,0.13858,16.0,sell,net,T,USDT,-0.665184,1709328482000,2
SWAP,DOGE-USDT-SWAP,281238071,683908454972887040,null,683908454985469965,null,0.13858,1.0,sell,net,T,USDT,-0.041574,1709328482000,2
SWAP,FLOKI-USDT-SWAP,16448300,683846615824044040,null,683846615840821299,null,0.000073,2.0,sell,net,T,USDT,-0.00438,1709313738000,2
SWAP,FLOKI-USDT-SWAP,16448307,683846615824044040,null,683846615840821337,null,0.000073,11.0,sell,net,T,USDT,-0.02409,1709313738000,2
SWAP,FLOKI-USDT-SWAP,16448278,683846615824044040,null,683846615836626985,null,0.00007303,1.0,sell,net,T,USDT,-0.0021909,1709313738000,2
SWAP,FLOKI-USDT-SWAP,16448291,683846615824044040,null,683846615840821254,null,0.00007301,11.0,sell,net,T,USDT,-0.0240933,1709313738000,2
SWAP,FLOKI-USDT-SWAP,16448270,683846615824044040,null,683846615836626948,null,0.00007306,63.0,sell,net,T,USDT,-0.1380834,1709313738000,2
SWAP,FLOKI-USDT-SWAP,16448303,683846615824044040,null,683846615840821313,null,0.000073,20.0,sell,net,T,USDT,-0.0438,1709313738000,2
SWAP,FLOKI-USDT-SWAP,16448301,683846615824044040,null,683846615840821303,null,0.000073,2.0,sell,net,T,USDT,-0.00438,1709313738000,2
SWAP,FLOKI-USDT-SWAP,16448297,683846615824044040,null,683846615840821284,null,0.000073,231.0,sell,net,T,USDT,-0.50589,1709313738000,2
SWAP,FLOKI-USDT-SWAP,16448274,683846615824044040,null,683846615836626958,null,0.00007305,654.0,sell,net,T,USDT,-1.433241,1709313738000,2
SWAP,FLOKI-USDT-SWAP,16448262,683846615824044040,null,683846615832432659,null,0.0000731,13.0,sell,net,T,USDT,-0.028509,1709313738000,2
SWAP,FLOKI-USDT-SWAP,16448294,683846615824044040,null,683846615840821270,null,0.00007301,27.0,sell,net,T,USDT,-0.0591381,1709313738000,2
SWAP,FLOKI-USDT-SWAP,16448280,683846615824044040,null,683846615836626995,null,0.00007303,2.0,sell,net,T,USDT,-0.0043818,1709313738000,2
SWAP,FLOKI-USDT-SWAP,16448289,683846615824044040,null,683846615836627049,null,0.00007302,24.0,sell,net,T,USDT,-0.0525744,1709313738000,2
SWAP,FLOKI-USDT-SWAP,16448310,683846615824044040,null,683846615874375692,null,0.000073,2121.0,sell,net,M,USDT,-1.238664,1709313738000,2
SWAP,FLOKI-USDT-SWAP,16448272,683846615824044040,null,683846615836626953,null,0.00007305,74.0,sell,net,T,USDT,-0.162171,1709313738000,2
SWAP,FLOKI-USDT-SWAP,16448273,683846615824044040,null,683846615836626954,null,0.00007305,11.0,sell,net,T,USDT,-0.0241065,1709313738000,2
SWAP,FLOKI-USDT-SWAP,16448269,683846615824044040,null,683846615832432669,null,0.00007306,11.0,sell,net,T,USDT,-0.0241098,1709313738000,2
SWAP,FLOKI-USDT-SWAP,16448261,683846615824044040,null,683846615832432658,null,0.0000731,15.0,sell,net,T,USDT,-0.032895,1709313738000,2
SWAP,FLOKI-USDT-SWAP,16448264,683846615824044040,null,683846615832432661,null,0.00007308,11.0,sell,net,T,USDT,-0.0241164,1709313738000,2
SWAP,FLOKI-USDT-SWAP,16448268,683846615824044040,null,683846615832432668,null,0.00007306,2.0,sell,net,T,USDT,-0.0043836,1709313738000,2
SWAP,FLOKI-USDT-SWAP,16448299,683846615824044040,null,683846615840821293,null,0.000073,1.0,sell,net,T,USDT,-0.00219,1709313738000,2
SWAP,FLOKI-USDT-SWAP,16448267,683846615824044040,null,683846615832432667,null,0.00007307,11.0,sell,net,T,USDT,-0.0241131,1709313738000,2
SWAP,FLOKI-USDT-SWAP,16448282,683846615824044040,null,683846615836627005,null,0.00007303,24.0,sell,net,T,USDT,-0.0525816,1709313738000,2
SWAP,FLOKI-USDT-SWAP,16448259,683846615824044040,null,683846615832432655,null,0.00007311,8.0,sell,net,T,USDT,-0.0175464,1709313738000,2
SWAP,FLOKI-USDT-SWAP,16448271,683846615824044040,null,683846615836626951,null,0.00007305,2.0,sell,net,T,USDT,-0.004383,1709313738000,2
SWAP,FLOKI-USDT-SWAP,16448288,683846615824044040,null,683846615836627042,null,0.00007302,20.0,sell,net,T,USDT,-0.043812,1709313738000,2
SWAP,FLOKI-USDT-SWAP,16448276,683846615824044040,null,683846615836626973,null,0.00007304,11.0,sell,net,T,USDT,-0.0241032,1709313738000,2
SWAP,FLOKI-USDT-SWAP,16448304,683846615824044040,null,683846615840821319,null,0.000073,1.0,sell,net,T,USDT,-0.00219,1709313738000,2
SWAP,FLOKI-USDT-SWAP,16448279,683846615824044040,null,683846615836626992,null,0.00007303,2.0,sell,net,T,USDT,-0.0043818,1709313738000,2
SWAP,FLOKI-USDT-SWAP,16448296,683846615824044040,null,683846615840821277,null,0.000073,3.0,sell,net,T,USDT,-0.00657,1709313738000,2
SWAP,FLOKI-USDT-SWAP,16448295,683846615824044040,null,683846615840821275,null,0.000073,2.0,sell,net,T,USDT,-0.00438,1709313738000,2
SWAP,FLOKI-USDT-SWAP,16448306,683846615824044040,null,683846615840821332,null,0.000073,24.0,sell,net,T,USDT,-0.05256,1709313738000,2
SWAP,FLOKI-USDT-SWAP,16448266,683846615824044040,null,683846615832432666,null,0.00007307,108.0,sell,net,T,USDT,-0.2367468,1709313738000,2
SWAP,FLOKI-USDT-SWAP,16448260,683846615824044040,null,683846615832432657,null,0.00007311,28.0,sell,net,T,USDT,-0.0614124,1709313738000,2
SWAP,FLOKI-USDT-SWAP,16448285,683846615824044040,null,683846615836627027,null,0.00007302,2.0,sell,net,T,USDT,-0.0043812,1709313738000,2
SWAP,FLOKI-USDT-SWAP,16448283,683846615824044040,null,683846615836627015,null,0.00007303,20.0,sell,net,T,USDT,-0.043818,1709313738000,2
SWAP,FLOKI-USDT-SWAP,16448287,683846615824044040,null,683846615836627037,null,0.00007302,24.0,sell,net,T,USDT,-0.0525744,1709313738000,2
SWAP,FLOKI-USDT-SWAP,16448292,683846615824044040,null,683846615840821260,null,0.00007301,24.0,sell,net,T,USDT,-0.0525672,1709313738000,2
SWAP,FLOKI-USDT-SWAP,16448305,683846615824044040,null,683846615840821327,null,0.000073,24.0,sell,net,T,USDT,-0.05256,1709313738000,2
SWAP,FLOKI-USDT-SWAP,16448281,683846615824044040,null,683846615836626999,null,0.00007303,11.0,sell,net,T,USDT,-0.0240999,1709313738000,2
SWAP,FLOKI-USDT-SWAP,16448275,683846615824044040,null,683846615836626970,null,0.00007305,20.0,sell,net,T,USDT,-0.04383,1709313738000,2
SWAP,FLOKI-USDT-SWAP,16448265,683846615824044040,null,683846615832432663,null,0.00007308,49.0,sell,net,T,USDT,-0.1074276,1709313738000,2
SWAP,FLOKI-USDT-SWAP,16448293,683846615824044040,null,683846615840821263,null,0.00007301,24.0,sell,net,T,USDT,-0.0525672,1709313738000,2
SWAP,FLOKI-USDT-SWAP,16448286,683846615824044040,null,683846615836627033,null,0.00007302,11.0,sell,net,T,USDT,-0.0240966,1709313738000,2
SWAP,FLOKI-USDT-SWAP,16448302,683846615824044040,null,683846615840821308,null,0.000073,54.0,sell,net,T,USDT,-0.11826,1709313738000,2
SWAP,FLOKI-USDT-SWAP,16448263,683846615824044040,null,683846615832432660,null,0.0000731,51.0,sell,net,T,USDT,-0.111843,1709313738000,2
SWAP,FLOKI-USDT-SWAP,16448290,683846615824044040,null,683846615840821248,null,0.00007301,20.0,sell,net,T,USDT,-0.043806,1709313738000,2
SWAP,FLOKI-USDT-SWAP,16448284,683846615824044040,null,683846615836627023,null,0.00007302,5.0,sell,net,T,USDT,-0.010953,1709313738000,2
SWAP,FLOKI-USDT-SWAP,16448277,683846615824044040,null,683846615836626979,null,0.00007304,20.0,sell,net,T,USDT,-0.043824,1709313738000,2
SWAP,FLOKI-USDT-SWAP,16448298,683846615824044040,null,683846615840821287,null,0.000073,16.0,sell,net,T,USDT,-0.03504,1709313738000,2
SWAP,FLOKI-USDT-SWAP,16448309,683846615824044040,null,683846615874375683,null,0.000073,1074.0,sell,net,M,USDT,-0.627216,1709313738000,2
SWAP,FLOKI-USDT-SWAP,16450144,683848075185983493,null,683848075194372104,null,0.00007309,2.0,sell,net,T,USDT,-0.0043854,1709314086000,2
SWAP,FLOKI-USDT-SWAP,16450146,683848075185983493,null,683848075194372109,null,0.00007306,27.0,sell,net,T,USDT,-0.0591786,1709314086000,2
SWAP,FLOKI-USDT-SWAP,16450163,683848075185983493,null,683848075198566419,null,0.00007302,20.0,sell,net,T,USDT,-0.043812,1709314086000,2
SWAP,FLOKI-USDT-SWAP,16450184,683848075185983493,null,683848075202760726,null,0.000073,24.0,sell,net,T,USDT,-0.05256,1709314086000,2
SWAP,FLOKI-USDT-SWAP,16450143,683848075185983493,null,683848075194372102,null,0.0000731,10.0,sell,net,T,USDT,-0.02193,1709314086000,2
SWAP,FLOKI-USDT-SWAP,16450174,683848075185983493,null,683848075198566468,null,0.00007301,40.0,sell,net,T,USDT,-0.087612,1709314086000,2
SWAP,FLOKI-USDT-SWAP,16450203,683848075185983493,null,683848075295035406,null,0.000073,129.0,sell,net,M,USDT,-0.075336,1709314086000,2
SWAP,FLOKI-USDT-SWAP,16450169,683848075185983493,null,683848075198566437,null,0.00007301,20.0,sell,net,T,USDT,-0.043806,1709314086000,2
SWAP,FLOKI-USDT-SWAP,16450176,683848075185983493,null,683848075198566481,null,0.00007301,20.0,sell,net,T,USDT,-0.043806,1709314086000,2
SWAP,FLOKI-USDT-SWAP,16450183,683848075185983493,null,683848075202760719,null,0.000073,24.0,sell,net,T,USDT,-0.05256,1709314086000,2
SWAP,FLOKI-USDT-SWAP,16450175,683848075185983493,null,683848075198566473,null,0.00007301,29.0,sell,net,T,USDT,-0.0635187,1709314086000,2
SWAP,FLOKI-USDT-SWAP,16450164,683848075185983493,null,683848075198566420,null,0.00007302,20.0,sell,net,T,USDT,-0.043812,1709314086000,2
SWAP,FLOKI-USDT-SWAP,16450185,683848075185983493,null,683848075202760730,null,0.000073,20.0,sell,net,T,USDT,-0.0438,1709314086000,2
SWAP,FLOKI-USDT-SWAP,16450152,683848075185983493,null,683848075194372118,null,0.00007304,29.0,sell,net,T,USDT,-0.0635448,1709314086000,2
SWAP,FLOKI-USDT-SWAP,16450193,683848075185983493,null,683848075248898067,null,0.000073,33.0,sell,net,M,USDT,-0.019272,1709314086000,2
SWAP,FLOKI-USDT-SWAP,16450147,683848075185983493,null,683848075194372111,null,0.00007306,20.0,sell,net,T,USDT,-0.043836,1709314086000,2
SWAP,FLOKI-USDT-SWAP,16450194,683848075185983493,null,683848075253092355,null,0.000073,109.0,sell,net,M,USDT,-0.063656,1709314086000,2
SWAP,FLOKI-USDT-SWAP,16450151,683848075185983493,null,683848075194372117,null,0.00007305,11.0,sell,net,T,USDT,-0.0241065,1709314086000,2
SWAP,FLOKI-USDT-SWAP,16450167,683848075185983493,null,683848075198566426,null,0.00007302,40.0,sell,net,T,USDT,-0.087624,1709314086000,2
SWAP,FLOKI-USDT-SWAP,16450166,683848075185983493,null,683848075198566422,null,0.00007302,24.0,sell,net,T,USDT,-0.0525744,1709314086000,2
SWAP,FLOKI-USDT-SWAP,16450180,683848075185983493,null,683848075198566507,null,0.000073,27.0,sell,net,T,USDT,-0.05913,1709314086000,2
SWAP,FLOKI-USDT-SWAP,16450196,683848075185983493,null,683848075261480981,null,0.000073,57.0,sell,net,M,USDT,-0.033288,1709314086000,2
SWAP,FLOKI-USDT-SWAP,16450182,683848075185983493,null,683848075202760712,null,0.000073,1.0,sell,net,T,USDT,-0.00219,1709314086000,2
SWAP,FLOKI-USDT-SWAP,16450148,683848075185983493,null,683848075194372112,null,0.00007306,43.0,sell,net,T,USDT,-0.0942474,1709314086000,2
SWAP,FLOKI-USDT-SWAP,16450161,683848075185983493,null,683848075198566411,null,0.00007302,11.0,sell,net,T,USDT,-0.0240966,1709314086000,2
SWAP,FLOKI-USDT-SWAP,16450157,683848075185983493,null,683848075198566404,null,0.00007303,20.0,sell,net,T,USDT,-0.043818,1709314086000,2
SWAP,FLOKI-USDT-SWAP,16450201,683848075185983493,null,683848075282452495,null,0.000073,83.0,sell,net,M,USDT,-0.048472,1709314086000,2
SWAP,FLOKI-USDT-SWAP,16450192,683848075185983493,null,683848075240509444,null,0.000073,828.0,sell,net,M,USDT,-0.483552,1709314086000,2
SWAP,FLOKI-USDT-SWAP,16450190,683848075185983493,null,683848075202760755,null,0.000073,150.0,sell,net,T,USDT,-0.3285,1709314086000,2
SWAP,FLOKI-USDT-SWAP,16450177,683848075185983493,null,683848075198566490,null,0.00007301,27.0,sell,net,T,USDT,-0.0591381,1709314086000,2
SWAP,FLOKI-USDT-SWAP,16450170,683848075185983493,null,683848075198566444,null,0.00007301,11.0,sell,net,T,USDT,-0.0240933,1709314086000,2
SWAP,FLOKI-USDT-SWAP,16450172,683848075185983493,null,683848075198566455,null,0.00007301,24.0,sell,net,T,USDT,-0.0525672,1709314086000,2
SWAP,FLOKI-USDT-SWAP,16450173,683848075185983493,null,683848075198566464,null,0.00007301,24.0,sell,net,T,USDT,-0.0525672,1709314086000,2
SWAP,FLOKI-USDT-SWAP,16450189,683848075185983493,null,683848075202760751,null,0.000073,31.0,sell,net,T,USDT,-0.06789,1709314086000,2
SWAP,FLOKI-USDT-SWAP,16450198,683848075185983493,null,683848075269869585,null,0.000073,81.0,sell,net,M,USDT,-0.047304,1709314086000,2
SWAP,FLOKI-USDT-SWAP,16450162,683848075185983493,null,683848075198566415,null,0.00007302,27.0,sell,net,T,USDT,-0.0591462,1709314086000,2
SWAP,FLOKI-USDT-SWAP,16450200,683848075185983493,null,683848075278258187,null,0.000073,74.0,sell,net,M,USDT,-0.043216,1709314086000,2
SWAP,FLOKI-USDT-SWAP,16450181,683848075185983493,null,683848075202760704,null,0.000073,20.0,sell,net,T,USDT,-0.0438,1709314086000,2
SWAP,FLOKI-USDT-SWAP,16450160,683848075185983493,null,683848075198566410,null,0.00007303,656.0,sell,net,T,USDT,-1.4372304,1709314086000,2
SWAP,FLOKI-USDT-SWAP,16450202,683848075185983493,null,683848075290841098,null,0.000073,30.0,sell,net,M,USDT,-0.01752,1709314086000,2
SWAP,FLOKI-USDT-SWAP,16450178,683848075185983493,null,683848075198566496,null,0.000073,117.0,sell,net,T,USDT,-0.25623,1709314086000,2
SWAP,FLOKI-USDT-SWAP,16450195,683848075185983493,null,683848075253092360,null,0.000073,72.0,sell,net,M,USDT,-0.042048,1709314086000,2
SWAP,FLOKI-USDT-SWAP,16450179,683848075185983493,null,683848075198566501,null,0.000073,11.0,sell,net,T,USDT,-0.02409,1709314086000,2
SWAP,FLOKI-USDT-SWAP,16450186,683848075185983493,null,683848075202760735,null,0.000073,73.0,sell,net,T,USDT,-0.15987,1709314086000,2
SWAP,FLOKI-USDT-SWAP,16450187,683848075185983493,null,683848075202760740,null,0.000073,27.0,sell,net,T,USDT,-0.05913,1709314086000,2
SWAP,FLOKI-USDT-SWAP,16450145,683848075185983493,null,683848075194372106,null,0.00007307,45.0,sell,net,T,USDT,-0.0986445,1709314086000,2
SWAP,FLOKI-USDT-SWAP,16450159,683848075185983493,null,683848075198566409,null,0.00007303,20.0,sell,net,T,USDT,-0.043818,1709314086000,2
